ensembl_gene_id	go_id
678	LOC105699492	GO:0032222
679	LOC105699492	GO:1903818
680	LOC105694759	
681	LOC105702990	
682	LOC111674215	
683	LOC111674272	GO:0005634
684	LOC111674272	GO:0006260
685	LOC111674272	GO:0000808
686	LOC105701007	GO:0005524
687	LOC105701007	GO:0003676
688	LOC105701007	GO:0003724
689	LOC105701007	
690	LOC105700154	GO:0003677
691	LOC105700154	GO:0000786
692	LOC105700154	GO:0006334
693	LOC105699533	
694	LOC105696082	
695	LOC105703873	GO:0003779
696	LOC105702756	GO:0006508
697	LOC105702756	GO:0004252
698	LOC105698398	GO:0008083
699	LOC105703274	GO:0005515
700	LOC105701222	GO:0005515
701	LOC105701222	GO:0019843
702	LOC105701222	GO:0005739
703	LOC105701222	GO:0032543
704	LOC105701222	GO:0043024
705	LOC105698844	GO:0005549
706	LOC105698844	
707	LOC105703588	
708	LOC105701825	
709	LOC105699005	GO:0006508
710	LOC105699005	GO:0004190
711	LOC105696003	
712	LOC105701999	GO:0003824
713	LOC105701999	GO:0016829
714	LOC105701999	GO:0006099
715	LOC105701999	GO:0004333
716	LOC105701999	GO:0006106
717	LOC105701999	GO:0045239
718	LOC105699806	
719	LOC105701638	
720	LOC105700227	GO:0016301
721	LOC105700227	GO:0016303
722	LOC105700227	GO:0046854
723	LOC105700227	GO:0048015
724	LOC105701234	GO:0005515
725	LOC105701234	GO:0008134
726	LOC105700889	
727	LOC105704508	GO:0016021
728	LOC105704508	GO:0022857
729	LOC105704508	GO:0055085
730	LOC105701214	GO:0008270
731	LOC105701214	GO:0006508
732	LOC105701214	GO:0005509
733	LOC105701214	GO:0004222
734	LOC105701214	GO:0008237
735	LOC105696915	
736	LOC105704305	GO:0006508
737	LOC105704305	GO:0004252
738	GeneID_111674295	
739	LOC105703481	
740	LOC105695425	
741	LOC105703735	GO:0016021
742	LOC105703735	GO:0016020
743	LOC105703735	GO:0022857
744	LOC105703735	GO:0055085
745	LOC105703735	GO:0008643
746	LOC105703735	GO:0051119
747	LOC105703666	GO:0032040
748	LOC105703666	GO:0030515
749	LOC105703666	GO:0031428
750	LOC105697202	
751	LOC105702075	
752	LOC105694391	GO:0005525
753	LOC105700632	GO:0016020
754	LOC105700632	GO:0008417
