ensembl_gene_id	go_id
846	LOC100740837	GO:0016020
847	LOC100740837	GO:0016021
848	LOC100740837	GO:0015031
849	LOC117152066	
850	LOC105680303	
851	LOC105681249	
852	LOC100740991	GO:0016021
853	LOC100740991	GO:0016020
854	LOC100744810	GO:0004617
855	LOC100744810	GO:0006564
856	LOC100744810	GO:0051287
857	LOC100744810	GO:0016616
858	LOC100744810	GO:0016491
859	LOC100744810	GO:0008652
860	LOC105682113	GO:0016021
861	LOC105682113	GO:0016020
862	LOC100749563	GO:0005524
863	LOC100749563	GO:0016887
864	LOC100749563	GO:0006298
865	LOC100749563	GO:0030983
866	LOC100749563	GO:0032300
867	LOC100749563	GO:0005634
868	LOC100749563	GO:0003677
869	LOC100749563	GO:0140664
870	LOC100749563	GO:0006974
871	LOC100742078	
872	LOC100745407	GO:0006457
873	LOC100745407	GO:0005783
874	LOC100747728	GO:0005509
875	LOC100747728	GO:0007229
876	LOC100747728	GO:0046872
877	LOC105681467	GO:0016021
878	LOC105681467	GO:0005515
879	LOC105681467	GO:0016020
880	LOC105681467	GO:0009653
881	LOC105681467	GO:0030154
882	LOC100744546	GO:0005085
883	LOC100744546	GO:0007264
884	LOC100744546	GO:0050790
885	LOC105681334	
886	LOC100745163	GO:0005739
887	LOC105680624	
888	LOC105681306	
889	LOC112212454	
890	LOC100741567	GO:0005634
891	LOC100741567	GO:0006357
892	LOC100741567	GO:0006355
893	LOC100741567	GO:0005667
894	LOC100741567	GO:0046983
895	LOC100741567	GO:0000978
896	LOC100741567	GO:0003677
897	LOC105680582	
898	LOC100740594	GO:0042302
899	LOC100740594	GO:0005198
900	GeneID_112212362	
901	LOC100746687	GO:0003723
902	LOC100746687	GO:0003676
903	LOC100747956	
904	LOC100748992	GO:0016192
905	LOC100748992	GO:0015031
906	LOC100748992	GO:0006886
907	LOC100748992	GO:0030123
908	LOC100748992	GO:0030117
909	LOC100748992	GO:0016020
910	LOC100748992	GO:0005737
911	LOC112213571	
912	LOC117151391	
913	LOC100748530	
