ensembl_gene_id	go_id
556	BIMP10161	
557	BIMP23227	GO:0003824
558	BIMP12851	
559	BIMP24928	GO:0005515
560	BIMP18801	GO:0004252
561	BIMP18801	GO:0006508
562	BIMP13569	
563	BIMP14014	GO:0016887
564	BIMP14014	GO:0005524
565	BIMP16403	GO:0016491
566	BIMP16403	GO:0055114
567	BIMP11593	GO:0004222
568	BIMP11593	GO:0006508
569	BIMP23472	
570	BIMP14919	GO:0004089
571	BIMP14919	GO:0008270
572	BIMP16559	GO:0043130
573	BIMP25103	
574	BIMP10976	GO:0016747
575	BIMP13848	GO:0022857
576	BIMP13848	GO:0055085
577	BIMP15176	
578	BIMP14009	GO:0006011
579	BIMP14009	GO:0003983
580	BIMP14009	GO:0009058
581	BIMP14009	GO:0016779
582	BIMP14009	GO:0003677
583	BIMP15503	
584	BIMP11082	GO:0005242
585	BIMP11082	GO:0006813
586	BIMP11082	GO:0016021
587	BIMP19839	
588	BIMP23379	
589	BIMP15694	GO:0030286
590	BIMP15694	GO:0007018
591	BIMP15694	GO:0008569
592	BIMP15694	GO:0005524
593	BIMP16900	
594	BIMP10431	
595	BIMP12314	
596	BIMP18427	GO:0005524
597	BIMP18427	GO:0003676
598	BIMP12698	
599	BIMP17087	
600	BIMP13117	GO:0008241
601	BIMP13117	GO:0006508
602	BIMP13117	GO:0008237
603	BIMP13117	GO:0016020
604	BIMP23963	GO:0005737
605	BIMP23963	GO:0000139
606	BIMP23963	GO:0048280
607	BIMP23963	GO:0006886
608	BIMP12084	GO:0005515
609	BIMP25324	
610	BIMP24352	GO:0006355
611	BIMP24352	GO:0000981
612	BIMP24352	GO:0003677
613	BIMP17804	GO:0007264
614	BIMP17804	GO:0003924
615	BIMP17804	GO:0005525
616	BIMP18219	
617	BIMP25162	
618	BIMP21834	
619	BIMP10293	
620	BIMP13668	
621	BIMP13749	GO:0016746
622	BIMP18172	
623	BIMP18896	
624	BIMP19889	GO:0015074
625	BIMP19889	GO:0003676
626	BIMP25300	
627	BIMP14308	
628	BIMP11900	GO:0043161
629	BIMP11900	GO:0019773
630	BIMP11900	GO:0006511
631	BIMP11900	GO:0005839
632	BIMP11900	GO:0051603
633	BIMP14741	
634	BIMP13823	GO:0055085
635	BIMP13823	GO:0006811
636	BIMP13823	GO:0005216
637	BIMP13823	GO:0005515
638	BIMP13823	GO:0016020
639	BIMP19452	
640	BIMP15203	
641	BIMP17079	
642	BIMP21431	GO:0003723
643	BIMP21431	GO:0003676
644	BIMP22050	GO:0070840
645	BIMP22050	GO:0008093
646	BIMP15064	GO:0016491
647	BIMP15064	GO:0055114
648	BIMP16177	
649	BIMP24423	
650	BIMP25118	GO:0003723
651	BIMP25118	GO:0003676
652	BIMP19596	GO:0007411
653	BIMP19596	GO:0007155
654	BIMP19596	GO:0005515
655	BIMP19596	GO:0005886
656	BIMP16029	
657	BIMP23720	
658	BIMP13442	
659	BIMP15006	
660	BIMP13604	GO:0005515
661	BIMP13457	GO:0006408
662	BIMP14871	
663	BIMP13558	GO:0015934
664	BIMP13558	GO:0005840
665	BIMP13558	GO:0006412
666	BIMP13558	GO:0003735
667	BIMP24903	GO:0080111
668	BIMP24903	GO:0006211
669	BIMP24903	GO:0070579
670	BIMP24903	GO:0008270
671	BIMP24903	GO:0003677
672	BIMP13388	
673	BIMP24441	GO:0070652
674	BIMP24441	GO:0051225
675	BIMP16576	
676	BIMP25242	
677	BIMP12957	GO:0003747
678	BIMP12957	GO:0006415
679	BIMP12957	GO:0016149
680	BIMP12957	GO:0033014
681	BIMP12957	GO:0008883
682	BIMP12957	GO:0050661
683	BIMP12957	GO:0055114
684	BIMP24030	
685	BIMP24321	GO:0008083
686	BIMP17534	
687	BIMP15821	
688	BIMP17517	GO:0030131
689	BIMP17517	GO:0006886
690	BIMP17517	GO:0016192
691	BIMP18930	GO:0006468
692	BIMP18930	GO:0004672
693	BIMP18930	GO:0005524
694	BIMP10984	GO:0008270
695	BIMP10984	GO:0003676
696	BIMP14011	GO:0008236
697	BIMP14011	GO:0010608
698	BIMP14011	GO:0034057
699	BIMP14011	GO:0033592
700	BIMP14011	GO:0003723
701	BIMP14011	GO:0005515
702	BIMP14011	GO:0006508
703	BIMP13144	GO:0004784
704	BIMP13144	GO:0030001
705	BIMP13144	GO:0006801
706	BIMP13144	GO:0046872
707	BIMP13144	GO:0055114
708	BIMP22240	GO:0005576
709	BIMP22240	GO:0016055
710	BIMP22240	GO:0007275
711	BIMP22240	GO:0005102
712	BIMP23270	
713	BIMP19618	GO:0005515
714	BIMP19618	GO:0008270
715	BIMP19618	GO:0003677
716	BIMP14458	GO:0005912
717	BIMP14458	GO:0032956
718	BIMP14458	GO:0010172
719	BIMP14458	GO:0045296
720	BIMP14458	GO:0098609
721	BIMP14458	GO:0005515
722	BIMP22613	GO:0090481
723	BIMP22613	GO:0015165
724	BIMP22613	GO:0000139
725	BIMP22613	GO:0016021
726	BIMP21941	GO:0008794
727	BIMP21941	GO:0003700
728	BIMP21941	GO:0055114
729	BIMP21941	GO:0006355
730	BIMP20316	GO:0005509
731	BIMP10176	GO:0003700
732	BIMP10176	GO:0006357
733	BIMP10176	GO:0006355
734	BIMP10176	GO:0003677
735	BIMP22506	GO:0003951
736	BIMP22506	GO:0016301
737	BIMP11381	
738	BIMP23415	
739	BIMP19792	
740	BIMP17011	
741	BIMP18623	
742	BIMP24531	
743	BIMP21684	
744	BIMP24600	
745	BIMP19882	
746	BIMP24964	
747	BIMP14278	
748	BIMP16415	
749	BIMP18962	GO:0005515
750	BIMP17655	
751	BIMP12765	
752	BIMP14465	GO:0008061
753	BIMP14465	GO:0005975
754	BIMP24465	GO:0007264
755	BIMP24465	GO:0004435
756	BIMP24465	GO:0008081
757	BIMP24465	GO:0007165
758	BIMP24465	GO:0005085
759	BIMP24465	GO:0006629
760	BIMP24465	GO:0035556
761	BIMP17315	GO:0006814
762	BIMP17315	GO:0005272
763	BIMP17315	GO:0016020
764	BIMP12129	
765	BIMP19020	GO:0008270
766	BIMP19020	GO:0003676
767	BIMP13183	
768	BIMP10450	
769	BIMP16583	GO:0005515
770	BIMP10223	GO:0005581
771	BIMP10223	GO:0005201
772	BIMP25016	
773	BIMP11907	GO:0005840
774	BIMP11907	GO:0006412
775	BIMP11907	GO:0003735
776	BIMP24980	
777	BIMP12941	GO:0015858
778	BIMP12941	GO:0005337
779	BIMP12941	GO:0022857
780	BIMP12941	GO:0016021
781	BIMP16726	GO:0008270
782	BIMP16726	GO:0003676
783	BIMP15550	
784	BIMP13061	
785	BIMP19016	
786	BIMP18300	
787	BIMP22726	GO:0004252
788	BIMP22726	GO:0006508
789	BIMP10067	
790	BIMP18250	
791	BIMP12146	GO:0000049
792	BIMP12146	GO:0006432
793	BIMP12146	GO:0004826
794	BIMP12146	GO:0000287
795	BIMP12146	GO:0003723
796	BIMP12146	GO:0005524
797	BIMP10937	
798	BIMP14330	GO:0005634
799	BIMP13121	GO:0005815
800	BIMP13121	GO:0034453
801	BIMP18362	GO:0015035
802	BIMP24025	
803	BIMP23928	
804	BIMP23859	GO:0030176
805	BIMP23859	GO:0015031
806	BIMP23859	GO:0035556
807	BIMP25215	
808	BIMP11195	
809	BIMP12773	
810	BIMP18401	GO:0042302
811	BIMP20186	GO:0051499
812	BIMP20186	GO:0005737
813	BIMP20186	GO:0002161
814	BIMP18270	GO:0055085
815	BIMP20678	GO:0019205
816	BIMP20678	GO:0006139
817	BIMP20678	GO:0005524
818	BIMP24163	GO:0008374
819	BIMP15284	
820	BIMP22106	
821	BIMP25602	GO:0034220
822	BIMP25602	GO:0004888
823	BIMP25602	GO:0005230
824	BIMP25602	GO:0006811
825	BIMP25602	GO:0005216
826	BIMP25602	GO:0016021
827	BIMP15486	GO:0017119
828	BIMP15486	GO:0006886
829	BIMP21587	
830	BIMP17005	GO:0004970
831	BIMP17005	GO:0016020
832	BIMP13962	
833	BIMP15374	
834	BIMP17450	GO:0008180
835	BIMP17450	GO:0010387
836	BIMP15896	
837	BIMP24263	
838	BIMP11741	
839	BIMP14177	GO:0051056
840	BIMP14177	GO:0005096
841	BIMP14177	GO:0005515
842	BIMP18234	GO:0007608
843	BIMP18234	GO:0005549
844	BIMP18234	GO:0004984
845	BIMP18234	GO:0016020
846	BIMP22856	GO:0000502
847	BIMP22856	GO:0042176
848	BIMP22856	GO:0030234
849	BIMP10119	GO:0003677
850	BIMP18879	
851	BIMP11486	
852	BIMP13580	GO:0005515
853	BIMP24904	GO:0030127
854	BIMP24904	GO:0006888
855	BIMP24904	GO:0006886
856	BIMP24904	GO:0008270
857	BIMP23053	
858	BIMP20198	GO:0006520
859	BIMP20198	GO:0008652
860	BIMP20198	GO:0046983
861	BIMP20198	GO:0016620
862	BIMP20198	GO:0009097
863	BIMP20198	GO:0009089
864	BIMP20198	GO:0009088
865	BIMP20198	GO:0009086
866	BIMP20198	GO:0004073
867	BIMP20198	GO:0050661
868	BIMP20198	GO:0051287
869	BIMP20198	GO:0055114
870	BIMP14748	
871	BIMP12544	
872	BIMP13651	GO:0016787
873	BIMP15969	GO:0006469
874	BIMP15969	GO:0004862
875	BIMP11850	
876	BIMP13771	
877	BIMP17924	
878	BIMP21278	
879	BIMP12138	GO:0042450
880	BIMP12138	GO:0004056
881	BIMP12138	GO:0003824
882	BIMP15453	
883	BIMP19044	
884	BIMP16741	GO:0008168
885	BIMP17010	
886	BIMP23370	
887	BIMP15916	
888	BIMP21472	GO:0006355
889	BIMP21472	GO:0000981
890	BIMP21472	GO:0003677
891	BIMP21866	
892	BIMP21089	
893	BIMP21180	
894	BIMP21994	GO:0006457
895	BIMP21994	GO:0000413
896	BIMP21994	GO:0003755
897	BIMP14262	
898	BIMP18023	
899	BIMP24273	
900	BIMP10049	
901	BIMP19131	GO:0042721
902	BIMP19131	GO:0045039
903	BIMP13612	GO:0003677
904	BIMP17460	
905	BIMP14694	
906	BIMP16950	GO:0045900
907	BIMP16950	GO:0048500
908	BIMP16950	GO:0006614
909	BIMP16950	GO:0008312
910	BIMP11669	
911	BIMP23364	
912	BIMP25308	
913	BIMP13000	
914	BIMP20636	
915	BIMP12720	GO:0008194
916	BIMP23891	
917	BIMP17844	
918	BIMP17033	GO:0005515
919	BIMP13579	GO:0005515
920	BIMP10864	
